"","IaStar","EaStar"
"2669",5.91940205834399e-06,4.25226159276758e-06
"2670",5.85790978017808e-06,4.46556950284397e-06
"2671",6.92430281040103e-06,5.16945571083552e-06
"2672",1.79537049079051e-05,1.36483211179197e-05
"2673",6.07043226500678e-06,4.52347237354961e-06
"2674",6.72781738906254e-06,5.04765835537883e-06
"2675",4.86274077412307e-06,3.62038027529439e-06
"2676",2.74848349835056e-06,2.39357451447681e-06
"2677",7.52679649614907e-06,6.02545400753271e-06
"2678",4.09757049704199e-06,3.21857900907648e-06
"2679",2.41081427329521e-06,2.08435334869051e-06
"2680",6.73638855129536e-06,4.92076821634945e-06
"2681",6.16857449851736e-06,4.93033161608728e-06
"2682",8.88045593589977e-06,6.44244796130399e-06
"2683",8.65692354893635e-06,6.47811386757767e-06
"2684",9.11476312808773e-06,7.25573902248546e-06
"2685",8.29606002974685e-06,6.17935971810978e-06
"2686",8.21969691398247e-06,6.15070310614248e-06
"2687",6.23129395275986e-06,5.2939676203459e-06
"2688",2.60012103616052e-06,2.22812443566598e-06
"2689",7.5375100145997e-06,5.55804205219986e-06
"2690",5.25943246601767e-06,4.04338430696109e-06
"2691",4.66421428057454e-06,3.83296726656282e-06
"2692",1.00714347935111e-05,6.96864015081365e-06
"2693",8.85926591509823e-06,6.64728256062595e-06
"2694",4.74402504474485e-06,3.8839326538896e-06
"2695",3.3984466705231e-06,2.68302675246912e-06
"2696",5.0328379973243e-06,3.80723471410418e-06
"2697",6.84252072459374e-06,4.96630477876484e-06
"2698",3.14853442275769e-06,2.55600469287393e-06
"2699",3.01706413579823e-06,2.56082931505718e-06
"2700",2.47331317924883e-05,1.68209965415454e-05
"2701",5.13362217508196e-06,3.85926901437852e-06
"2702",1.90522983917135e-06,1.67424692510157e-06
"2703",7.99627029979866e-06,6.35448840686103e-06
"2704",6.02630352354458e-06,4.58649427443936e-06
"2705",7.67188569262242e-06,5.51607073574047e-06
"2706",4.6315875466899e-06,3.48930359566851e-06
"2707",3.68616104480916e-06,2.98253193960788e-06
"2708",5.06473436481901e-06,3.95162314594785e-06
"2709",9.78597024394134e-06,7.33496962265053e-06
"2710",8.94533178721105e-06,6.5238293456106e-06
"2711",4.15094748875814e-06,3.17754416130903e-06
"2712",1.57141450221671e-05,1.12767338810992e-05
"2713",1.15269008919148e-06,1.07146661865052e-06
"2714",5.38045822418673e-06,4.60352677067369e-06
"2715",2.75535696895629e-06,2.21745289699839e-06
"2716",8.08953887105329e-06,6.27938069331782e-06
"2717",8.01975339904625e-06,6.00694756412347e-06
"2718",3.75080936183461e-06,3.27327475925634e-06
"2719",9.96013975677717e-06,7.11238450632993e-06
"2720",4.97965668844585e-06,4.08362350126652e-06
"2721",4.25633644332131e-06,3.32819982494555e-06
"2722",5.21556667566197e-06,4.24896812396142e-06
"2723",5.00140242685533e-06,4.2307075654106e-06
"2724",6.63744960237799e-06,5.11077694714659e-06
"2725",5.91898968683973e-06,4.61943869263451e-06
"2726",1.6807091692431e-05,1.10869875437416e-05
"2727",6.04158181770886e-06,4.61055073857932e-06
"2728",1.92339472799967e-06,1.56370136120267e-06
"2729",2.20818541209267e-06,1.97673411976975e-06
"2730",4.06273843855813e-06,2.9249963978353e-06
"2731",2.88652046946349e-06,2.25690185534991e-06
"2732",9.17450874742328e-06,7.07996610149165e-06
"2733",3.45620456766127e-06,2.91700161930854e-06
"2734",1.29454842377708e-05,9.82601833994348e-06
"2735",5.74197882590292e-06,4.42344833066018e-06
"2736",9.61130238011057e-06,6.9924248322648e-06
"2737",4.86890629594619e-06,3.74754390207978e-06
"2738",1.22647432710437e-05,8.82379895571417e-06
"2739",8.83346518255338e-06,6.74151120331923e-06
"2740",1.17745142599185e-05,8.74912207231058e-06
"2741",3.82441935147014e-06,2.91747980538977e-06
"2742",6.74962566730251e-06,4.99083113614424e-06
"2743",1.92651712653141e-06,1.6590484654182e-06
"2744",5.52826695356519e-06,4.11487833912214e-06
"2745",6.87503871947852e-06,5.28635669446085e-06
"2746",5.87087070723813e-06,4.41570215239097e-06
"2747",4.2426868799864e-06,3.422608761461e-06
"2748",3.67177556038386e-06,3.0749153215655e-06
"2749",1.10915696355668e-05,8.36262833321544e-06
"2750",7.78522296129499e-06,5.64370575428926e-06
"2751",3.93827954107173e-06,3.11452104727499e-06
"2752",3.57629339458959e-06,2.85028101612701e-06
"2753",8.61573573189171e-06,6.49346303682331e-06
"2754",5.53860496193972e-06,4.45832946871994e-06
"2755",1.05606722760753e-05,8.24258815847303e-06
"2756",7.49115648485023e-06,5.35137337253202e-06
"2757",4.13560218709231e-06,3.31346623133259e-06
"2758",1.35354126570894e-05,9.71728269480152e-06
"2759",2.18304861430722e-06,1.83520912762514e-06
"2760",4.49222279216238e-06,3.54452752498564e-06
"2761",2.31127607361222e-06,1.98672726266848e-06
"2762",7.31907470728625e-06,5.6069112355713e-06
"2763",8.89331457884872e-06,6.25663639281158e-06
"2764",9.26654023104438e-06,6.58052698470611e-06
"2765",2.76167064390941e-06,2.31570223268644e-06
"2766",7.52342825489629e-06,5.58821783369114e-06
"2767",6.05257346166545e-06,4.39909365542957e-06
"2768",8.41294946398454e-06,6.6076835243174e-06
"2769",1.12116445421477e-05,8.50447029211289e-06
"2770",8.29985100357082e-06,6.00205790546001e-06
"2771",2.7320569673135e-05,1.82563655849317e-05
"2772",1.48836353645432e-05,1.11583858965178e-05
"2773",6.92260298321328e-06,5.4552193509789e-06
"2774",5.21643409034918e-06,3.93486012876999e-06
"2775",6.28099295539041e-06,4.79676257759329e-06
"2776",1.18986119306792e-05,8.9196266997619e-06
"2777",6.16840052662371e-06,4.82404276517709e-06
"2778",4.3295057009761e-06,3.48954171602471e-06
"2779",4.19307741677496e-06,3.52594706009858e-06
"2780",1.30990446535932e-05,9.20883382669944e-06
"2781",3.13474153623372e-06,2.44896820098807e-06
"2782",5.6009473861315e-06,4.24946759456453e-06
"2783",7.40992823911234e-06,6.11465443404227e-06
"2784",1.79648989917329e-06,1.61239865329974e-06
"2785",5.10692335227581e-06,3.93355401796406e-06
"2786",5.08180392033975e-06,4.02372063321562e-06
"2787",4.17595515913262e-06,3.44679264372953e-06
"2788",3.70368688198094e-06,3.15745565716729e-06
"2789",1.98184168767587e-06,1.65191799840861e-06
"2790",8.86166445534867e-06,6.06895618473513e-06
"2791",9.82081289613027e-06,7.06634383619175e-06
"2792",4.28288785832649e-06,3.23945192471746e-06
"2793",2.86058946439624e-06,2.50610121942338e-06
"2794",6.08333961770905e-06,4.72965758819263e-06
"2795",5.33259333474973e-06,4.13310848628379e-06
"2796",6.17839648608e-06,4.79060645792245e-06
"2797",3.88560543905571e-06,3.10958228313297e-06
"2798",3.1910510328499e-06,2.67370408589591e-06
"2799",3.95090217425641e-06,3.25012899486757e-06
"2800",1.08734146500899e-05,7.32959134095133e-06
"2801",1.5808297739125e-05,1.08005987774352e-05
"2802",5.42127972134416e-06,4.15593762901576e-06
"2803",3.57522505264289e-06,2.89210698656529e-06
"2804",1.09480905664603e-05,7.69347826433261e-06
"2805",3.74584716497877e-06,3.02031110181251e-06
"2806",1.00177551452615e-05,7.25355100459359e-06
"2807",9.4623580611744e-06,7.41147323640633e-06
"2808",4.80789238144701e-06,3.70464772966131e-06
"2809",8.19697788219215e-06,5.89163631449654e-06
"2810",2.41158946205e-06,2.0890515007451e-06
"2811",6.2339786666091e-06,5.0301737719095e-06
"2812",2.88134299344339e-06,2.71877627111419e-06
"2813",7.27528834531131e-06,5.87029077438048e-06
"2814",8.27700633546668e-06,6.25093554678876e-06
"2815",4.90116832167446e-06,3.7465845984444e-06
"2816",1.60516152689932e-05,1.196503322478e-05
"2817",6.86615953113737e-06,4.90566961926455e-06
"2818",1.44231054776082e-05,9.81981226429047e-06
"2819",3.68762982573762e-06,2.84184347175104e-06
"2820",3.11953869382635e-06,2.6636763795471e-06
"2821",7.66641679311027e-06,6.05461895055516e-06
"2822",5.58611480723462e-06,4.22242661662725e-06
"2823",5.77131103296403e-06,4.6792890560336e-06
"2824",7.91662311388038e-06,6.17312929316571e-06
"2825",2.25990958827282e-06,1.80754727309474e-06
"2826",6.35804564128565e-06,5.06245249579626e-06
"2827",7.76710132070895e-06,5.92290085995704e-06
"2828",3.19547376678142e-06,2.63479943177304e-06
"2829",5.87235723618893e-06,4.61777852534246e-06
"2830",9.17100051792085e-06,6.45285887005327e-06
"2831",5.14516285218611e-06,4.12660066264457e-06
"2832",1.60553540875963e-06,1.41433033405973e-06
"2833",8.02449222634769e-06,6.30300602281442e-06
"2834",2.52052966959562e-06,2.22297699612947e-06
"2835",4.29671840512678e-06,3.41349880045711e-06
"2836",3.49055097759457e-06,2.78473243143405e-06
"2837",3.71107596218578e-06,2.81916367544811e-06
"2838",3.02491445662903e-05,2.07192884068566e-05
"2839",1.0467558854684e-05,7.53565032280637e-06
"2840",7.93853655856886e-06,6.04999266552161e-06
"2841",9.47035008905826e-06,6.83599002754008e-06
"2842",1.12876355507728e-05,7.93722136913396e-06
"2843",3.90574227123419e-06,3.00081630860603e-06
"2844",7.55702050134447e-06,5.61621904353367e-06
"2845",2.46047640305034e-06,2.24144377547402e-06
"2846",5.15727802631226e-06,4.00155198200668e-06
"2847",4.970722939963e-06,3.94121449856772e-06
"2848",4.12472808491191e-06,3.27907903900841e-06
"2849",1.3250957351978e-05,1.02433454736848e-05
"2850",5.86131808775342e-06,4.70971131952185e-06
"2851",4.93620466886506e-06,3.93464043874502e-06
"2852",5.79161499937046e-06,4.68948331239092e-06
"2853",4.1682961466917e-06,3.4257467844798e-06
"2854",3.97378353277518e-06,3.27706222911569e-06
"2855",3.89629793389177e-06,3.01337915896663e-06
"2856",5.39722784898769e-06,3.86017048614266e-06
"2857",1.38999436986667e-05,9.23070483435213e-06
"2858",7.49469990305665e-06,5.61934557070475e-06
"2859",8.3290225083183e-06,5.87339962947058e-06
"2860",6.76598857990553e-06,5.11326749037184e-06
"2861",1.04885660572624e-05,7.9628853768791e-06
"2862",8.04085576664666e-06,6.31153857618791e-06
"2863",3.00047969611869e-06,2.58556810229946e-06
"2864",2.80968151183806e-06,2.4256944371105e-06
"2865",5.68971874961e-06,4.65272060762196e-06
"2866",5.32122655124746e-06,4.16082154273342e-06
"2867",5.92038954865435e-06,4.68580499811874e-06
"2868",5.43008595113416e-06,4.17210655470087e-06
"2869",9.22827524815472e-06,6.48037778347458e-06
"2870",4.24426966914381e-06,3.73204034027913e-06
"2871",3.54207317809149e-06,2.94978544073775e-06
"2872",5.08289670744163e-06,4.22931658446901e-06
"2873",2.79240276649761e-06,2.08663582509811e-06
"2874",3.51673615765024e-06,2.81167975810189e-06
"2875",4.65989849949119e-06,3.70486954111657e-06
"2876",1.18613395018267e-05,8.34137417491529e-06
"2877",4.57386707954016e-06,3.48834116596885e-06
"2878",6.01121256715757e-06,4.74407276865169e-06
"2879",5.31721277452843e-06,4.20323872467933e-06
"2880",1.73407488025698e-05,1.28647367236853e-05
"2881",1.91042394057539e-06,1.67165801339419e-06
"2882",2.45931703618163e-06,2.14767713551694e-06
"2883",4.24188341758079e-06,3.41780176911929e-06
"2884",7.67352341796859e-06,5.68789324024554e-06
"2885",5.87016249782322e-06,4.27691581063247e-06
"2886",8.76256509563255e-06,6.25440508112663e-06
"2887",7.55639950969204e-06,5.59698736467505e-06
"2888",8.12815307131304e-06,5.6325258333363e-06
"2889",3.13413347687227e-06,2.49266925660109e-06
"2890",1.56239995166916e-05,1.1050465832066e-05
"2891",1.30002529148245e-05,9.33209387827465e-06
"2892",3.93041868955084e-06,3.16367734740186e-06
"2893",5.98047071228696e-06,4.7289165050971e-06
"2894",2.19358412696006e-06,1.82072758642877e-06
"2895",5.20140556339017e-06,4.1379509970735e-06
"2896",6.69874094495312e-06,5.14074304529766e-06
"2897",4.59695306883726e-06,3.64253134822825e-06
"2898",1.39126601537841e-05,9.80836740272756e-06
"2899",6.39258754637524e-06,4.96004747520758e-06
"2900",9.59309384441206e-06,7.48060427552864e-06
"2901",2.8145481906721e-06,2.2805078013418e-06
"2902",6.87206355504012e-06,5.28045469421006e-06
"2903",9.37915967009126e-06,7.27101320161831e-06
"2904",1.75115025877072e-05,1.24740453924385e-05
"2905",3.07733013325993e-06,2.45564789330738e-06
"2906",1.07141236793756e-05,7.39786722352859e-06
"2907",3.5746415592927e-06,2.79016049204339e-06
"2908",4.04028989647119e-06,3.19484952575907e-06
"2909",4.01100955086208e-06,3.39658744573881e-06
"2910",3.89357146454148e-06,3.18534895910898e-06
"2911",2.89362818234456e-06,2.38318275970572e-06
"2912",1.97333885778422e-05,1.37041050118411e-05
"2913",4.35970358174725e-06,3.73812776178757e-06
"2914",3.69678139568667e-06,2.77408886485014e-06
"2915",1.42225535017693e-06,1.31913484132595e-06
"2916",1.39550931884802e-05,1.03248120420817e-05
"2917",6.57654623225469e-06,4.72606816153387e-06
"2918",6.83848906452503e-06,5.51623003191341e-06
"2919",4.65756975820429e-06,3.58649849255655e-06
"2920",3.43355128673098e-06,2.87390382163132e-06
"2921",7.79746223911153e-06,5.83672541007897e-06
"2922",1.32895073988168e-05,9.67968567911231e-06
"2923",3.05167015864993e-06,2.46929884944704e-06
"2924",1.03899675653646e-05,7.88452758332088e-06
"2925",4.39738617954686e-06,3.63513188146367e-06
"2926",4.8173662250732e-06,3.86786274014321e-06
"2927",6.60735533841698e-06,5.02090050479395e-06
"2928",4.44800990814596e-06,3.46565972941608e-06
"2929",5.35687520445408e-06,4.22523227494951e-06
"2930",1.16885215425642e-05,8.40434720612451e-06
"2931",5.70451243566653e-06,4.24411041509029e-06
"2932",6.76293328218137e-06,5.31000909926105e-06
"2933",1.89783178703159e-06,1.65696623397541e-06
"2934",4.30479038082092e-06,3.49394570402892e-06
"2935",4.81285710441887e-06,3.82548755866878e-06
"2936",5.47867193701711e-06,4.48249740162563e-06
"2937",7.19374073196606e-06,5.7068899405201e-06
"2938",7.95288871563331e-06,5.89158547462686e-06
"2939",6.16404450306025e-06,5.14364415966954e-06
"2940",8.88675020869327e-06,6.41977192223642e-06
"2941",8.44577176110741e-06,6.14020553469623e-06
"2942",4.51543385145772e-06,3.54890873575998e-06
"2943",2.78183808567098e-06,2.40055096178462e-06
"2944",5.49709906690391e-06,4.09150492807016e-06
"2945",2.08196717612531e-06,1.7178423761561e-06
"2946",8.62788191607895e-06,6.57486673922427e-06
"2947",5.83279768533627e-06,4.63542237641665e-06
"2948",1.01449290462962e-05,7.18620974980609e-06
"2949",1.17251160627692e-05,8.48207075151343e-06
"2950",1.87363479346215e-06,1.6406650064704e-06
"2951",7.10549898255362e-06,5.48394026819847e-06
"2952",3.70155432598327e-06,2.86455919456178e-06
"2953",1.74332387995479e-05,1.16249974196748e-05
"2954",2.70943065273749e-06,2.26161094425522e-06
"2955",7.05808987733037e-06,5.39431395536582e-06
"2956",3.67115480426421e-06,2.91168260618795e-06
"2957",6.85300811253685e-06,5.40289053279334e-06
"2958",5.95840215553636e-06,4.70656388426361e-06
"2959",4.65311547712269e-06,3.49873795441042e-06
"2960",2.42540009952633e-06,2.12263645072462e-06
"2961",5.4718177141421e-06,4.25259573419409e-06
"2962",6.24189250246578e-06,4.76016395780805e-06
"2963",4.73245683834825e-06,4.06339633782645e-06
"2964",7.05709606633083e-06,5.3155846285988e-06
"2965",8.9197651402065e-06,6.34988071460844e-06
"2966",1.41197323144006e-05,9.65476348655435e-06
"2967",1.22534193667843e-05,9.3834720827621e-06
"2968",6.39435455892548e-06,4.75313294430851e-06
"2969",7.47424468605008e-06,5.68369088142579e-06
"2970",1.32523218829567e-05,1.02604340128249e-05
"2971",1.80675899010326e-06,1.61474636096608e-06
"2972",4.19457526751196e-06,3.36838991922721e-06
"2973",3.36443653531064e-06,2.56134895092167e-06
"2974",6.56573071386359e-06,5.50082220827815e-06
"2975",8.50759034004002e-06,6.43361396643455e-06
"2976",2.87027332945501e-06,2.28643924528804e-06
"2977",1.53390292541921e-06,1.27530226811796e-06
"2978",4.70812702465796e-06,3.60736534762021e-06
"2979",1.92820413486065e-05,1.33161745623536e-05
"2980",7.58470342898791e-06,5.67194679107056e-06
"2981",1.99324298573378e-06,1.74170185456293e-06
"2982",9.20740596811113e-06,7.00297143536782e-06
"2983",5.18674572854295e-06,4.30463369742499e-06
"2984",5.45541187551348e-06,4.32350521642491e-06
"2985",4.31368725264275e-06,3.33870448881614e-06
"2986",2.68061701480313e-05,1.78265765120331e-05
"2987",3.58271806996724e-06,2.89052643025559e-06
"2988",7.27297453365883e-06,5.40297312505413e-06
"2989",4.53554013721414e-06,3.41679220175968e-06
"2990",9.48449469901101e-06,7.07558486355885e-06
"2991",2.3714559486393e-06,2.06439840009978e-06
"2992",9.4560687255988e-06,6.78865050624693e-06
"2993",1.93128860945906e-05,1.28006043887803e-05
"2994",5.61711013119688e-06,4.48167985169748e-06
"2995",4.7454620510457e-06,3.84195457909103e-06
"2996",3.53023686271875e-06,2.68931147060396e-06
"2997",6.86116131525618e-06,5.21320548991474e-06
"2998",2.26177711072847e-06,1.94318195810727e-06
"2999",9.13728826067362e-06,6.22292936379964e-06
"3000",5.21290932669359e-06,3.76766952105757e-06
"3001",4.99861449749631e-06,4.03892375353328e-06
"3002",4.00295542438622e-06,3.1609726639826e-06
"3003",2.15688084417581e-06,1.80990581697677e-06
"3004",1.47909941971443e-05,1.08604798347867e-05
"3005",6.93900905356791e-06,4.87035396281656e-06
"3006",3.84143877987562e-06,3.14438666258247e-06
"3007",3.69922450244558e-06,3.2188087158758e-06
"3008",7.32873843456501e-06,5.6278802903958e-06
"3009",3.31083047224e-06,2.89773235689559e-06
"3010",2.63531259783073e-06,2.25572882025692e-06
"3011",8.74923452779783e-06,6.96064447900404e-06
"3012",5.03881663547536e-06,3.99004677518494e-06
"3013",1.08701587257617e-05,7.77343729191705e-06
"3014",2.060013340879e-06,1.85076956046333e-06
"3015",4.23079061887158e-06,3.32921622991703e-06
"3016",8.79376123836048e-06,6.71853732140032e-06
"3017",1.00554299752334e-05,7.4131143739485e-06
"3018",8.28110959393255e-06,5.4650497395176e-06
"3019",7.80002315935054e-06,5.89299723465958e-06
"3020",7.27679958978717e-06,5.27204112124082e-06
"3021",5.69103815224484e-06,4.40058061567276e-06
"3022",4.8400581743414e-06,4.1326803818074e-06
"3023",4.19914955097752e-06,3.44442239686143e-06
"3024",1.46509085662488e-05,1.01558036236805e-05
"3025",4.93545573442794e-06,3.83506261123534e-06
"3026",1.15474523227157e-05,8.36717407337396e-06
"3027",1.00247004511355e-05,6.98813360964474e-06
"3028",1.03584673520669e-05,7.45183207337553e-06
"3029",1.27485750475336e-05,9.05184476722605e-06
"3030",7.12496382423294e-06,5.17199033326228e-06
"3031",2.95479086134134e-06,2.48845752344284e-06
"3032",1.08024465504176e-05,7.51093732354844e-06
"3033",5.12841337165797e-06,4.0454881043315e-06
"3034",7.13091335238917e-06,5.50954825558015e-06
"3035",5.75517699245704e-06,4.39879777974249e-06
"3036",5.62395783965956e-06,4.330157774765e-06
"3037",6.53016778428379e-06,4.92076791522232e-06
"3038",3.37268158369651e-06,2.58218558346093e-06
"3039",3.93046115594315e-06,3.38410827671648e-06
"3040",2.35301121396047e-06,2.01074633824182e-06
"3041",4.07615650989342e-06,3.23051839121155e-06
"3042",6.69102362821872e-06,5.02000607458778e-06
"3043",4.38281367625474e-06,3.65578216539854e-06
"3044",6.07161552313617e-06,4.30396199423563e-06
"3045",5.54685343940821e-06,4.25891525033238e-06
"3046",5.22782099287865e-06,4.08040002073971e-06
"3047",2.87481194462545e-06,2.32347153569415e-06
"3048",3.31980070342255e-06,2.499858223885e-06
"3049",1.87011647317566e-06,1.69856401682854e-06
"3050",6.93754437886486e-06,5.06909523944675e-06
"3051",1.28652973563484e-05,9.32064692275064e-06
"3052",1.52698860693288e-06,1.38574984831678e-06
"3053",1.12136607014523e-05,8.95546744531357e-06
"3054",8.73967851530234e-06,6.55417237731726e-06
"3055",1.25306646387779e-05,9.13133397131252e-06
"3056",5.56825473747543e-06,4.42342620540429e-06
"3057",8.38400548051731e-06,6.557619559446e-06
"3058",9.54698281651697e-06,6.79906985102538e-06
"3059",5.48051678437631e-06,4.1953993643958e-06
"3060",4.26727951891633e-06,3.41163146116151e-06
"3061",4.54008422885589e-06,3.6007211161427e-06
"3062",8.81339256305159e-06,6.32940302020919e-06
"3063",2.743745583957e-06,2.41691134604336e-06
"3064",7.73570133894631e-06,5.5915904000746e-06
"3065",3.8731362347258e-06,3.02117747807981e-06
"3066",3.2326609730493e-06,2.67361198337713e-06
"3067",7.79369086816519e-06,6.03546925160425e-06
"3068",2.96120366172887e-06,2.51528460665237e-06
"3069",1.34342921281103e-06,1.25268801740109e-06
"3070",3.75260507035676e-06,3.11007053211613e-06
"3071",4.68184835890307e-06,3.84667686670159e-06
"3072",1.05873847115858e-05,7.67479854989875e-06
"3073",2.59008775342425e-06,2.23554881219885e-06
"3074",6.50393659601114e-06,4.99842068910938e-06
"3075",6.65537924488558e-06,5.26301332268582e-06
"3076",5.42610328588871e-06,4.21162101292675e-06
"3077",1.08359505892306e-05,8.25996949795473e-06
"3078",2.69524990125073e-06,2.3934436222271e-06
"3079",2.22597174227002e-06,1.97189879470222e-06
"3080",7.7224447736648e-06,5.65676627812168e-06
"3081",5.28398113026767e-06,3.96819130807554e-06
"3082",3.2991912376976e-06,2.54240051910248e-06
"3083",8.79753204051051e-06,6.30588275581154e-06
"3084",2.71884169950726e-06,2.17914132474596e-06
"3085",5.29552010611545e-06,4.23786133594926e-06
"3086",3.32061222273364e-06,2.79795339693556e-06
"3087",1.00802673889267e-05,7.38677952475583e-06
"3088",6.00302318476559e-06,4.9374424920469e-06
"3089",4.77832457766181e-06,3.90704420165877e-06
"3090",3.5457820113316e-06,2.70780465402316e-06
"3091",1.21755971063633e-05,8.70909036670273e-06
"3092",1.01213958182039e-05,7.67903011616143e-06
"3093",2.79697445126419e-06,2.40934355631231e-06
"3094",5.07334470081417e-06,4.09475538401237e-06
"3095",4.7065595494866e-06,3.76680743361288e-06
"3096",1.24159117014131e-05,8.14983485143956e-06
"3097",1.06700927152625e-05,8.23075905461462e-06
"3098",3.8363867184943e-06,3.07456054427983e-06
"3099",1.01784539906841e-05,7.33258299433275e-06
"3100",1.07149762857521e-05,8.02106426628876e-06
"3101",4.5666086830096e-06,3.58974291092256e-06
"3102",5.2195249108112e-06,4.06369643872326e-06
"3103",4.82158874211596e-06,3.95317751578666e-06
"3104",7.6547644502933e-06,5.85127250680262e-06
"3105",6.14683608070434e-06,4.72313187011729e-06
"3106",3.03407378550244e-06,2.5087723582797e-06
"3107",4.96703301773666e-06,3.84106609662042e-06
"3108",1.19741493371198e-05,8.55525160184594e-06
"3109",9.2910321844602e-06,6.78605648631266e-06
"3110",3.38390630501463e-06,2.74044833883008e-06
"3111",3.65774113769696e-06,2.96102480198734e-06
"3112",6.14144999733629e-06,4.94985831071022e-06
"3113",6.01727949808151e-06,4.79856684352169e-06
"3114",2.71107441869874e-06,2.24917934604706e-06
"3115",4.36689370059462e-06,3.27636764719231e-06
"3116",2.31360679465706e-06,1.95583852575969e-06
"3117",1.37460325058216e-05,9.78999609182299e-06
"3118",5.55023822071728e-06,4.49204549187799e-06
"3119",6.90946165977356e-06,5.19734051061298e-06
"3120",3.19813060016229e-06,2.578584169742e-06
"3121",3.61483083031749e-06,2.7657118668886e-06
"3122",8.44326455673995e-06,6.31846626613231e-06
"3123",8.0118995048651e-06,6.19288003665114e-06
"3124",5.5590909619785e-06,4.36869281397193e-06
"3125",2.87213931771964e-06,2.21270741157761e-06
"3126",6.42246795313954e-06,4.88997949704619e-06
"3127",1.4061270031321e-05,1.02729915123132e-05
"3128",3.20991130424899e-06,2.67521469626031e-06
"3129",4.75729633440006e-06,3.6766897682472e-06
"3130",7.63274823958653e-06,5.97939377231995e-06
"3131",3.55470537697444e-06,2.99187410838143e-06
"3132",2.9426398578615e-06,2.54113922922256e-06
"3133",3.25897407173251e-06,2.78418018793507e-06
"3134",9.76585891930931e-06,7.37846707066902e-06
"3135",4.58841909643289e-06,3.68871254731158e-06
"3136",2.84276009838198e-06,2.44400008476048e-06
"3137",1.45844419007447e-05,1.03988829389996e-05
"3138",7.77601726522534e-06,5.52995779290648e-06
"3139",6.56628517299789e-06,5.09921281264964e-06
"3140",1.13401974891745e-05,8.43073556822009e-06
"3141",1.87377040703636e-06,1.67601195653762e-06
"3142",2.45038781201542e-06,2.0500319540643e-06
"3143",1.36996655281807e-05,9.08709705296947e-06
"3144",1.15264432777846e-05,8.06224170447594e-06
"3145",6.50048238463636e-06,5.28865230540176e-06
"3146",7.11021049423367e-06,5.61423740532889e-06
"3147",1.39482273279743e-06,1.24391941329982e-06
"3148",3.89726070923784e-06,3.04361845134364e-06
"3149",2.25800806828333e-06,1.96971099919638e-06
"3150",1.33145405936001e-05,9.16547749175309e-06
"3151",7.07831086678642e-06,5.11930825496719e-06
"3152",8.25225049451811e-06,6.42574640555546e-06
"3153",7.61906463097645e-06,5.69920776440857e-06
"3154",5.34735857918291e-06,3.92627927990962e-06
"3155",1.51056360619476e-05,1.0852483670057e-05
"3156",1.41380320741455e-05,1.054380649418e-05
"3157",5.84650742539801e-06,4.11381188312362e-06
"3158",8.71004724783309e-06,6.44498664763758e-06
"3159",4.51950833666037e-06,3.69452517961278e-06
"3160",1.53165254899795e-05,1.12701678258113e-05
"3161",3.24470550815619e-06,2.65361601817957e-06
"3162",4.9715914983963e-06,3.91146147086651e-06
"3163",5.66867454039315e-06,4.47948985152089e-06
"3164",1.15140975223971e-05,7.8485753070693e-06
"3165",1.54839700520316e-05,1.06858483605617e-05
"3166",8.38350113194439e-06,6.5179324865262e-06
"3167",2.60860257956713e-06,2.26072211748182e-06
"3168",5.48420852764943e-06,4.4928028684861e-06
"3169",5.77021710738794e-06,4.41544604030038e-06
"3170",6.65880823171481e-06,5.57789658426447e-06
"3171",3.74556352496183e-06,2.86237913929932e-06
"3172",7.5264465931305e-06,5.79648081063511e-06
"3173",2.19252840619605e-06,1.87023920515637e-06
"3174",1.19829507503205e-05,8.60632707477797e-06
"3175",4.86980011972225e-06,3.71913032640529e-06
"3176",8.51466445167176e-06,6.22978044448391e-06
"3177",7.39997973747409e-06,5.51717621155494e-06
"3178",7.27608504083212e-06,5.10015103641303e-06
"3179",9.26822199526949e-06,7.19641870647571e-06
"3180",4.26309666640957e-06,3.50081253030967e-06
"3181",4.58808467228774e-06,3.51664020792721e-06
"3182",3.74310377813643e-06,2.83232482427671e-06
"3183",3.26824473309438e-06,2.61904661837621e-06
"3184",3.13640772368291e-06,2.64162087845565e-06
"3185",3.24877001082192e-06,2.66905968627355e-06
"3186",5.77087144203904e-06,4.68176527424289e-06
"3187",4.28823031209236e-06,3.62793067595812e-06
"3188",9.64239731119897e-06,7.00457118984741e-06
"3189",6.18194905996668e-06,4.74528360797236e-06
"3190",4.69567408905072e-06,3.8459087344499e-06
"3191",4.88294095120817e-06,3.62964604718151e-06
"3192",4.29407976222944e-06,3.46462759592385e-06
"3193",7.3759620599955e-06,5.7142665697986e-06
"3194",5.5866604878519e-06,4.60453957529378e-06
"3195",2.83949508494333e-05,1.96672704963234e-05
"3196",2.80246771232102e-06,2.20518732740379e-06
"3197",2.7097613814189e-06,2.23146361806264e-06
"3198",2.33326172926717e-06,1.86218823566335e-06
"3199",2.57566956298084e-06,2.18328788259439e-06
"3200",7.61323488789959e-06,5.83995410427254e-06
"3201",6.72654154875225e-06,5.14741969629157e-06
"3202",2.98842935718211e-06,2.43359709108915e-06
"3203",2.05309885845217e-05,1.56414587479933e-05
"3204",3.59937004184743e-06,3.04828362653154e-06
"3205",4.89226453229192e-06,4.34444997943658e-06
"3206",1.48152067390821e-05,1.10301912435119e-05
