"","Ia",""
"560",3.93633470056369e-05,5.57568214186941e-05
"561",4.78997471533439e-05,6.78482582607969e-05
"562",3.25910214882007e-05,4.61641448511716e-05
"563",2.59179360989595e-05,3.6712049876914e-05
"564",3.96193287326728e-05,5.61194108847776e-05
"565",3.96827913408814e-05,5.6209303499437e-05
"566",2.11762441068611e-05,2.9995743070976e-05
"567",3.57901490738842e-05,5.06955521555264e-05
"568",3.54898984923931e-05,5.02702571721777e-05
"569",3.97452735187902e-05,5.62978073672544e-05
"570",2.34516394980217e-05,3.32186890278736e-05
"571",4.39179736656513e-05,6.22082508717369e-05
"572",2.36298573600503e-05,3.34711303456976e-05
"573",2.37794916936133e-05,3.36830837820159e-05
"574",3.92162434128072e-05,5.55484542567832e-05
"575",2.36327266135238e-05,3.34751945742708e-05
"576",2.31451896364773e-05,3.27846101635098e-05
"577",2.63576843105016e-05,3.7334941142556e-05
"578",1.518800506107e-05,2.15137226346524e-05
"579",6.20190608062e-05,8.78476811884451e-05
"580",4.7737187695722e-05,6.76179987648025e-05
"581",5.19878070913056e-05,7.36388226889841e-05
"582",2.97335918539616e-05,4.21167435474197e-05
"583",1.80371152538801e-05,2.55493340201025e-05
"584",1.76893220498135e-05,2.50566895487432e-05
"585",2.66543994496147e-05,3.775522997503e-05
"586",2.35277219658567e-05,3.33264580148801e-05
"587",3.29946517146325e-05,4.67358742892398e-05
"588",2.67190899938153e-05,3.78468623400236e-05
"589",2.90257595777336e-05,4.11141202988831e-05
"590",4.31543922973473e-05,6.11266651983158e-05
"591",3.59441626133053e-05,5.09137072233635e-05
"592",3.296205916698e-05,4.6689707977092e-05
"593",1.87209635880192e-05,2.65179960482437e-05
"594",4.73144800555705e-05,6.70192488823494e-05
"595",6.24977930090467e-05,8.85257873541714e-05
"596",2.39066357517801e-05,3.38631802835549e-05
"597",4.33394309506632e-05,6.13887658298097e-05
"598",3.64120839480578e-05,5.15765022235102e-05
"599",2.3436654857767e-05,3.31974636451029e-05
"600",4.31613117557772e-05,6.11364663636147e-05
"601",3.61028775738893e-05,5.11384735790754e-05
"602",1.83362493358294e-05,2.59730534626429e-05
"603",2.65193457230745e-05,3.75639300969541e-05
"604",2.64721284732096e-05,3.74970481612124e-05
"605",3.2968017243086e-05,4.6698147403312e-05
"606",4.76453476586499e-05,6.74879107274982e-05
"607",5.23758629133867e-05,7.4188489469075e-05
"608",3.57082034684297e-05,5.05794789249365e-05
"609",1.52773392217754e-05,2.16402639642697e-05
"610",2.95541786398025e-05,4.18626100956888e-05
"611",2.97444867003106e-05,4.21321757714154e-05
"612",2.91772095635562e-05,4.13286446740472e-05
"613",3.62475578358386e-05,5.1343408862916e-05
"614",5.20606317977161e-05,7.37419762038333e-05
"615",1.07669331469241e-05,1.52515500956374e-05
"616",3.63721250560114e-05,5.15199017851889e-05
"617",3.5961991518925e-05,5.09389134322306e-05
"618",5.72221819151566e-05,8.10530993478663e-05
"619",3.57918367414322e-05,5.06979426806013e-05
"620",3.57894524779847e-05,5.06945654505519e-05
"621",3.58172043881748e-05,5.07338751103727e-05
"622",5.72051942404924e-05,8.10290369397637e-05
"623",1.60883581334687e-05,2.27890694457472e-05
"624",1.6164519195787e-05,2.28969511838344e-05
"625",2.59593327590765e-05,3.67706871244187e-05
"626",4.75270162579438e-05,6.73202986402139e-05
"627",2.58705739108599e-05,3.66449626109595e-05
"628",3.57866299109966e-05,5.06905673780831e-05
"629",3.60324841380048e-05,5.10387637507005e-05
"630",2.0223756702882e-05,2.86465632090794e-05
"631",4.79397359397478e-05,6.79049009064418e-05
"632",3.93644706736339e-05,5.5758413055631e-05
"633",4.00850757655034e-05,5.6779123483332e-05
"634",3.24481563946364e-05,4.59617809699625e-05
"635",5.26154996599358e-05,7.45279260927604e-05
"636",3.99962347305651e-05,5.66532852969948e-05
"637",2.58654855906059e-05,3.66377551452368e-05
"638",2.67316255902356e-05,3.78646186654531e-05
"639",4.38534790327791e-05,6.21168965377756e-05
"640",2.64139722509674e-05,3.74146714621123e-05
"641",6.81336728127349e-05,9.65087840586611e-05
"642",3.61009578046608e-05,5.11357542934299e-05
"643",2.58758511814168e-05,3.66524377195901e-05
"644",3.98535639574529e-05,5.64511970674614e-05
"645",3.26374010018303e-05,4.62298399637474e-05
"646",5.26788310567759e-05,7.46176326830879e-05
"647",2.36348952647022e-05,3.34782664165341e-05
"648",5.74030581521989e-05,8.13093037966016e-05
"649",3.60452983006886e-05,5.10569145619087e-05
"650",3.58163184638839e-05,5.07326202280143e-05
"651",3.23075135265898e-05,4.57625648013909e-05
"652",4.33638269271672e-05,6.14233218575222e-05
"653",1.59239897149246e-05,2.25562424494501e-05
"654",5.21619370197224e-05,7.38854713199861e-05
"655",2.94451584687157e-05,4.1708186284059e-05
"656",8.02487472833913e-05,0.000113669305082862
"657",3.25068978501917e-05,4.60449863816372e-05
"658",2.65824586666438e-05,3.7653327843424e-05
"659",4.74739625286321e-05,6.72451499730534e-05
"660",2.590512726172e-05,3.66939064955367e-05
"661",2.91828938471303e-05,4.13366962917176e-05
"662",2.31826497301867e-05,3.283767148612e-05
"663",4.34296270962953e-05,6.15165254423457e-05
"664",4.38428840928294e-05,6.21018891853757e-05
"665",5.71566180457469e-05,8.09602305700899e-05
"666",3.60413860513936e-05,5.10513729982437e-05
"667",5.18632292498888e-05,7.34623627638876e-05
"668",2.59644599319681e-05,3.67779496238429e-05
"669",3.22718678298182e-05,4.57120738008622e-05
"670",1.35316392716336e-05,1.91676263899946e-05
"671",4.77137538591964e-05,6.75848055966382e-05
"672",2.08793801285623e-05,2.95752410505372e-05
"673",3.94188930262647e-05,5.58355004399169e-05
"674",5.22480746058955e-05,7.40074820383466e-05
"675",2.63668057222805e-05,3.73478613714741e-05
"676",5.21731356069486e-05,7.39013337063588e-05
"677",4.73755298020781e-05,6.71057236157494e-05
"678",4.00911623624073e-05,5.67877449355944e-05
"679",2.95902509838612e-05,4.19137054921496e-05
"680",4.39329459556162e-05,6.22294585833756e-05
"681",2.12408845211995e-05,3.00873049504954e-05
"682",4.78471806016931e-05,6.77737996729559e-05
"683",2.95711208155403e-05,4.18866081808929e-05
"684",3.20219309099421e-05,4.53580460706414e-05
"685",4.74108339700766e-05,6.7155730678622e-05
"686",3.63880254654809e-05,5.1542424185063e-05
"687",3.98442982142309e-05,5.64380724594094e-05
"688",2.3243162174067e-05,3.29233859087624e-05
"689",1.81418825947935e-05,2.56977355651994e-05
"690",4.7327280970516e-05,6.70373809102639e-05
"691",2.33455038712932e-05,3.30683504634455e-05
"692",3.27672390857115e-05,4.6413751498942e-05
"693",6.20346290884623e-05,8.78697330750353e-05
"694",4.31370029482492e-05,6.11020338074739e-05
"695",2.67451770375076e-05,3.78838139209611e-05
"696",3.20148336031706e-05,4.53479896354413e-05
"697",7.32096445957123e-05,0.000103698693865358
"698",2.63415134064086e-05,3.73120355016538e-05
"699",2.60814199050828e-05,3.69436202097025e-05
"700",3.59816903364284e-05,5.09668161152487e-05
"701",4.00097826318048e-05,5.66724754284886e-05
"702",1.53929478242489e-05,2.18040228909452e-05
"703",3.28152726103222e-05,4.64817894659628e-05
"704",3.25623168782272e-05,4.61234856800288e-05
"705",4.7601836979339e-05,6.7426279449099e-05
"706",5.18809111145155e-05,7.34874084740653e-05
"707",5.24598310376886e-05,7.43074272240963e-05
"708",3.63665875615991e-05,5.1512058108983e-05
"709",2.0230145253568e-05,2.86556124674394e-05
"710",1.61997489688391e-05,2.29468539684445e-05
"711",1.80968464323934e-05,2.56339424403975e-05
"712",2.04663273590716e-05,2.89901598410993e-05
"713",3.57565415899401e-05,5.06479482698318e-05
"714",4.79278277682933e-05,6.78880334194252e-05
"715",3.6059083738528e-05,5.10764411502271e-05
"716",6.80723306610415e-05,9.64218952242317e-05
"717",3.60125836009151e-05,5.10105753390919e-05
"718",1.77571959681837e-05,2.51528320593555e-05
"719",3.20645186740626e-05,4.54183702894313e-05
"720",2.11788360306134e-05,2.99994144801766e-05
"721",2.66508938129328e-05,3.77502643375267e-05
"722",4.32146945345992e-05,6.12120811598141e-05
"723",1.62364732508145e-05,2.29988737164273e-05
"724",3.27769632317753e-05,4.64275254439996e-05
"725",4.38587418622829e-05,6.21243511469892e-05
"726",3.22740069419708e-05,4.57151037854767e-05
"727",5.244545392733e-05,7.42870625768832e-05
"728",2.35795291992576e-05,3.33998417157129e-05
"729",2.66097693715288e-05,3.76920127024353e-05
"730",3.61480209870358e-05,5.12024176390374e-05
"731",3.92872481955901e-05,5.56490300807484e-05
"732",2.33252532254193e-05,3.30396659102378e-05
"733",4.73996786292908e-05,6.71399295463619e-05
"734",4.38850502568574e-05,6.2161616044203e-05
"735",2.88568782491514e-05,4.08749049480717e-05
"736",3.91604288472553e-05,5.54693948513276e-05
"737",2.33648961496766e-05,3.3095819159724e-05
"738",3.56235042218254e-05,5.04595052532362e-05
"739",2.08328000247695e-05,2.95092612421373e-05
"740",2.66300463526585e-05,3.77207344860214e-05
"741",6.75504795218475e-05,9.56827128445871e-05
"742",5.18518372775412e-05,7.34462264545179e-05
"743",2.05172241561632e-05,2.90622541658504e-05
"744",2.59550862842814e-05,3.6764672109632e-05
"745",4.38316571047644e-05,6.20859865589652e-05
"746",5.18864250993455e-05,7.34952188305444e-05
"747",2.29756057313376e-05,3.25443986364608e-05
"748",4.33248175176905e-05,6.13680664249334e-05
"749",1.60263716017259e-05,2.27012658526488e-05
"750",1.61358238400554e-05,2.28563043659534e-05
"751",5.22418511216742e-05,7.39986667021653e-05
"752",4.34372760676404e-05,6.15273599365179e-05
"753",4.80115611714624e-05,6.80066415510061e-05
"754",2.60383146751647e-05,3.68825628368195e-05
"755",4.81385112900857e-05,6.81864617874395e-05
"756",6.22504429384226e-05,8.81754252799976e-05
"757",1.52015451432954e-05,2.15329020839738e-05
"758",2.30760141088489e-05,3.268662469077e-05
"759",2.37404233533917e-05,3.36277444173276e-05
"760",3.98695979455564e-05,5.64739086626209e-05
"761",3.25531075531698e-05,4.61104409626884e-05
"762",2.62052117755744e-05,3.71189679900759e-05
"763",4.81086091832287e-05,6.81441065381641e-05
"764",3.29275927757958e-05,4.66408874249236e-05
"765",2.9706990627748e-05,4.2079063706113e-05
"766",1.76329680803674e-05,2.49768648929385e-05
"767",2.61267721795669e-05,3.70078604593891e-05
"768",2.05191939850668e-05,2.90650443902299e-05
"769",3.20308579815569e-05,4.537069098479e-05
"770",4.756581624267e-05,6.73752573991226e-05
"771",3.60982924317961e-05,5.11319788864358e-05
"772",5.68141800212622e-05,8.04751798673446e-05
"773",2.33515875443708e-05,3.30769678401528e-05
"774",1.86405091975334e-05,2.64040334843009e-05
"775",3.27250773376231e-05,4.63540307175426e-05
"776",4.38757695208694e-05,6.21484702145857e-05
"777",2.12089336375501e-05,3.00420471504219e-05
"778",3.20351432530862e-05,4.53767609361621e-05
"779",3.6251023681581e-05,5.13483181119443e-05
"780",2.10829533189659e-05,2.98635984968238e-05
"781",4.31503503150805e-05,6.11209398750496e-05
"782",2.09944586436782e-05,2.97382475199198e-05
"783",4.34267716437001e-05,6.15124807959338e-05
"784",2.89726170357373e-05,4.1038845477601e-05
"785",2.34833623559818e-05,3.32636236937126e-05
"786",5.18514628902748e-05,7.34456961487402e-05
"787",2.89490507138589e-05,4.10054644875126e-05
"788",3.28861683683446e-05,4.65822110629945e-05
"789",2.60084401187808e-05,3.68402463491649e-05
"790",4.32472596672013e-05,6.12582085049387e-05
"791",3.280534594592e-05,4.64677286600781e-05
"792",2.01505838999193e-05,2.85429153497516e-05
"793",2.97309210529243e-05,4.21129604376322e-05
"794",2.37196182677878e-05,3.35982745137293e-05
"795",3.56997102433664e-05,5.05674485535103e-05
"796",4.72888995042524e-05,6.6983014966824e-05
"797",3.25519103025044e-05,4.61087450950307e-05
"798",4.7930512076114e-05,6.78918356427555e-05
"799",7.36981902794687e-05,0.000104390700207102
"800",2.09236862561095e-05,2.96379998154116e-05
"801",4.74812250036514e-05,6.72554370033032e-05
"802",5.73276776874136e-05,8.12025301776907e-05
"803",2.31145736363812e-05,3.27412433350251e-05
"804",3.25550622484053e-05,4.61132097265959e-05
"805",3.96594206247384e-05,5.61761996791936e-05
"806",3.5552349709236e-05,5.03587172478766e-05
"807",3.63795195393113e-05,5.15303758242409e-05
"808",2.31096140639165e-05,3.27342182197974e-05
"809",2.58234616350588e-05,3.65782293677491e-05
"810",5.701385026749e-05,8.07580053320027e-05
"811",2.91052953809067e-05,4.1226780385221e-05
"812",2.58265012304465e-05,3.65825348710362e-05
"813",2.60348809808434e-05,3.68776991032309e-05
"814",6.81084284984726e-05,9.64730264438439e-05
"815",3.57489388457396e-05,5.0637179234984e-05
"816",1.53621296972971e-05,2.17603691897165e-05
"817",2.38098755304483e-05,3.37261217564194e-05
"818",5.69581875967836e-05,8.06791612328888e-05
"819",5.68106117258808e-05,8.04701255098706e-05
"820",2.66449542000809e-05,3.77418510400244e-05
"821",3.55389059008234e-05,5.03396745394951e-05
"822",2.3236400001134e-05,3.29138074533014e-05
"823",2.93103953798378e-05,4.15172983993263e-05
"824",3.22383327618219e-05,4.56645724391782e-05
"825",2.96807979555958e-05,4.20419625694145e-05
"826",2.97382873553215e-05,4.21233945846567e-05
"827",4.80719829597796e-05,6.80922268217072e-05
"828",1.29142964489703e-05,1.82931575739798e-05
"829",5.21038186310639e-05,7.38031487628411e-05
"830",3.25722191963314e-05,4.613751200008e-05
"831",3.94757539136158e-05,5.59160419245875e-05
"832",1.60322446234304e-05,2.27095849567876e-05
"833",2.30562539228701e-05,3.26586348621101e-05
"834",3.95404906589462e-05,5.6007739290433e-05
"835",2.96085401304239e-05,4.19396115212401e-05
"836",2.0936564505487e-05,2.96562416041901e-05
"837",1.33544993275898e-05,1.89167068823011e-05
"838",2.9281550017767e-05,4.14764398066956e-05
"839",4.73330257995029e-05,6.70455182504441e-05
"840",4.38841647884269e-05,6.21603618099339e-05
"841",1.52619291497237e-05,2.16184356850141e-05
"842",6.23620199197036e-05,8.83334698786965e-05
"843",8.51985720535061e-06,1.20686691155471e-05
"844",3.58369155844862e-05,5.07617953658332e-05
"845",3.91710022641578e-05,5.54843717313812e-05
"846",2.97668979687382e-05,4.21639206628367e-05
"847",2.33355399221648e-05,3.30542367689643e-05
"848",2.92796223864554e-05,4.14737093745967e-05
"849",6.19990864867735e-05,8.78193883158305e-05
"850",2.91048155408085e-05,4.12261007060736e-05
"851",2.87638436962354e-05,4.07431242864717e-05
"852",2.60655884177315e-05,3.69211953432033e-05
"853",4.72957370683724e-05,6.69927001263696e-05
"854",6.79453712995754e-05,9.62420620966224e-05
"855",3.6048365690543e-05,5.10612594118602e-05
"856",4.37587273066475e-05,6.19826841108151e-05
"857",4.31707874501836e-05,6.11498883457139e-05
"858",4.37891568823401e-05,6.20257865154291e-05
"859",3.62890635936909e-05,5.14022479933262e-05
"860",3.60040204523289e-05,5.09984459399601e-05
"861",2.38122662029786e-05,3.37295080865824e-05
"862",2.3146416504489e-05,3.27863479925684e-05
"863",4.32671624532257e-05,6.12864000891875e-05
"864",3.59960392481939e-05,5.0987140844691e-05
"865",2.90773300535986e-05,4.11871683355109e-05
"866",1.87036942236653e-05,2.64935342256158e-05
"867",3.2702983209064e-05,4.63227350839224e-05
"868",5.69246922321064e-05,8.0631716296788e-05
"869",2.95201713019476e-05,4.18144397187526e-05
"870",3.29107111421786e-05,4.66169751252611e-05
"871",1.61323897605805e-05,2.2851440010726e-05
"872",2.91398815036804e-05,4.12757705936858e-05
"873",3.97363449561199e-05,5.62851603636844e-05
"874",3.64230471845239e-05,5.15920312824509e-05
"875",3.9344450451247e-05,5.57300551015808e-05
"876",2.96729379870834e-05,4.2030829159103e-05
"877",2.97047568343603e-05,4.20758996045907e-05
"878",2.33974695574589e-05,3.3141958608999e-05
"879",2.92200959035029e-05,4.13893918918851e-05
"880",3.61870717576988e-05,5.12577316903553e-05
"881",4.37468698882254e-05,6.19658885020977e-05
"882",2.61527798428246e-05,3.70446995992052e-05
"883",3.27243062876589e-05,4.63529385496789e-05
"884",2.96835256088344e-05,4.20458262086447e-05
"885",2.11520731855474e-05,2.99615054345204e-05
"886",1.62060684420279e-05,2.29558054682779e-05
"887",4.3789276103128e-05,6.20259553874071e-05
"888",1.78164529257794e-05,2.52367687576211e-05
"889",4.35067134428964e-05,6.16257154934831e-05
"890",2.94038422866209e-05,4.16496631478581e-05
"891",2.95519476290343e-05,4.18594499356637e-05
"892",3.58892679847529e-05,5.08359508035537e-05
"893",1.87195424266152e-05,2.65159829922077e-05
"894",3.98531575914691e-05,5.64506214639581e-05
"895",2.60621357208383e-05,3.69163046929955e-05
"896",3.2559754236017e-05,4.61198557784811e-05
"897",4.37174554952719e-05,6.19242240674484e-05
"898",2.07622736136062e-05,2.94093619553956e-05
"899",6.24173467977286e-05,8.84118383209895e-05
"900",3.9414804034573e-05,5.58297085243006e-05
"901",5.25172251496009e-05,7.43887238693329e-05
"902",2.9645455382597e-05,4.19919008718337e-05
"903",2.94103784990765e-05,4.16589214973082e-05
"904",4.75863239748242e-05,6.74043058482118e-05
"905",2.60958270671842e-05,3.69640275586476e-05
"906",4.7300720275325e-05,6.69997586567952e-05
"907",2.60668185646649e-05,3.6922937812508e-05
"908",2.95000982848543e-05,4.17860068904094e-05
"909",2.58678324960092e-05,3.66410794722062e-05
"910",4.37400206812756e-05,6.19561868456423e-05
"911",3.21886340874671e-05,4.55941758410807e-05
"912",3.91998842533436e-05,5.55252820720899e-05
"913",5.22873758193554e-05,7.40631507596776e-05
"914",2.97829064316308e-05,4.21865961717212e-05
"915",1.61278027008985e-05,2.28449424651882e-05
"916",3.98179688413439e-05,5.64007778040137e-05
"917",3.5627610488297e-05,5.04653216434043e-05
"918",2.59605985576721e-05,3.6772480093325e-05
"919",3.23923465875733e-05,4.58827281456323e-05
"920",1.54995881814482e-05,2.19550783492943e-05
"921",2.57891309055437e-05,3.65296008333693e-05
"922",1.30251341431462e-05,1.84501596539185e-05
"923",2.91208703849501e-05,4.12488419126121e-05
"924",4.76361287440617e-05,6.7474852473754e-05
"925",2.886718793612e-05,4.08895083113066e-05
"926",4.36951004190824e-05,6.18925589022677e-05
"927",4.3958686884223e-05,6.22659196853308e-05
"928",3.55920733581878e-05,5.04149844781136e-05
"929",2.33336711179835e-05,3.30515896527533e-05
"930",2.91381925139853e-05,4.12733781902991e-05
"931",2.37510510965224e-05,3.36427983599754e-05
"932",2.33992558103462e-05,3.31444887932836e-05
"933",3.5531289528192e-05,5.03288862004722e-05
"934",6.80411492842311e-05,9.63777279848566e-05
"935",2.38128992363e-05,3.37304047630629e-05
"936",1.36093996907477e-05,1.92777743647374e-05
"937",3.23162298491767e-05,4.57749111962825e-05
"938",5.19166109376133e-05,7.35379759589512e-05
"939",3.61898988232948e-05,5.12617361299223e-05
"940",4.37272480608641e-05,6.19380948860612e-05
"941",3.26548976646067e-05,4.62546234326028e-05
"942",2.60071380538158e-05,3.68384020099447e-05
"943",2.35703026512413e-05,3.33867725322283e-05
"944",2.9509017033151e-05,4.17986400306183e-05
"945",4.37254836423626e-05,6.19355956504157e-05
