"","IaStar1","EaStar1"
"2716",1.39024840069631e-05,9.24901044697784e-06
"2717",1.41479034307651e-05,9.02722891938126e-06
"2718",5.9899550344398e-06,4.56271528957719e-06
"2719",1.93490685527091e-05,1.16699214933686e-05
"2720",8.29939355296711e-06,5.88511950467375e-06
"2721",7.59618505614866e-06,5.0968971349103e-06
"2722",8.94378394219896e-06,6.29384432485492e-06
"2723",8.43681363075913e-06,6.20059746901342e-06
"2724",1.18433436544327e-05,7.80516523485557e-06
"2725",1.0656671232538e-05,7.13447857239871e-06
"2726",3.28023557401241e-05,1.79987695192947e-05
"2727",1.04681089942747e-05,6.82706512009776e-06
"2728",3.32800167573339e-06,2.33636140021554e-06
"2729",3.42926932171024e-06,2.6893217247416e-06
"2730",7.5668995660869e-06,4.60822555216171e-06
"2731",5.15343622421786e-06,3.45752918477861e-06
"2732",1.62018040575736e-05,1.07052221513609e-05
"2733",5.47945224215961e-06,4.016607810102e-06
"2734",2.30118418599365e-05,1.4913362916555e-05
"2735",1.02221377396881e-05,6.74059170029271e-06
"2736",1.82324950689326e-05,1.12414630681756e-05
"2737",8.7037499212984e-06,5.73342292494435e-06
"2738",2.29266673330606e-05,1.39505368786568e-05
"2739",1.53014074471529e-05,9.97989671908862e-06
"2740",2.15974731707412e-05,1.36516936604492e-05
"2741",6.63802734917266e-06,4.32730853726092e-06
"2742",1.26824039710876e-05,7.97045550334285e-06
"2743",3.02101460106033e-06,2.26638212671966e-06
"2744",1.00551702143043e-05,6.36870844780017e-06
"2745",1.23473992287746e-05,8.12413342909196e-06
"2746",1.09026468023714e-05,6.99054224479117e-06
"2747",7.07077546380421e-06,4.91948338779273e-06
"2748",6.01296631102316e-06,4.36834463781877e-06
"2749",2.03586302156009e-05,1.30907103741945e-05
"2750",1.50377392624182e-05,9.23266514817294e-06
"2751",6.67643137886815e-06,4.53913245489338e-06
"2752",6.28878615695293e-06,4.31432243719983e-06
"2753",1.58433438771229e-05,1.0182788380583e-05
"2754",9.31928742959962e-06,6.46755183613153e-06
"2755",1.90072862263101e-05,1.27261627124783e-05
"2756",1.45238588060968e-05,8.76369227607853e-06
"2757",7.1037314605832e-06,4.90332363302873e-06
"2758",2.55794376350222e-05,1.55256041024037e-05
"2759",3.51823626165908e-06,2.5672724349505e-06
"2760",7.69417212755891e-06,5.2172440959983e-06
"2761",3.65143255202413e-06,2.73354061000984e-06
"2762",1.33761651634263e-05,8.76287510707728e-06
"2763",1.7388458764594e-05,1.03037444333205e-05
"2764",1.72499851088695e-05,1.03358364525852e-05
"2765",4.49850785598822e-06,3.27291706358482e-06
"2766",1.38253105892243e-05,8.73507609707552e-06
"2767",1.15381379340705e-05,7.10581642244768e-06
"2768",1.47130383979633e-05,9.92337120831333e-06
"2769",1.99913980238185e-05,1.29460675656267e-05
"2770",1.51133315258678e-05,9.25228188801254e-06
"2771",5.31958433184074e-05,2.96444546898929e-05
"2772",2.61397831553914e-05,1.66968177609691e-05
"2773",1.19254359245375e-05,8.0743899496531e-06
"2774",9.55315471227385e-06,6.14612573130652e-06
"2775",1.16483418480711e-05,7.60329065740072e-06
"2776",2.09073483770843e-05,1.33530387982333e-05
"2777",1.10010588380488e-05,7.38279143196022e-06
"2778",7.24373484522262e-06,5.03462555693098e-06
"2779",6.74980796631205e-06,4.92694324684108e-06
"2780",2.57090603136344e-05,1.52212195069508e-05
"2781",5.61768734890698e-06,3.76539894461325e-06
"2782",9.97671582916153e-06,6.4623805914606e-06
"2783",1.20239177873645e-05,8.58794453823255e-06
"2784",2.76210072284562e-06,2.17258076641004e-06
"2785",9.09878170983641e-06,5.99865051685593e-06
"2786",8.56818958893349e-06,5.83348705914675e-06
"2787",6.76947466072347e-06,4.83632448771006e-06
"2788",6.05092691227799e-06,4.48711311101432e-06
"2789",3.31005247360659e-06,2.39173693520532e-06
"2790",1.73569970044596e-05,9.96111204535866e-06
"2791",1.83473335415826e-05,1.11656056511596e-05
"2792",7.74203702180214e-06,4.99680262841912e-06
"2793",4.49869978815477e-06,3.44204359356341e-06
"2794",1.03778746373352e-05,6.91704124228477e-06
"2795",9.2287459047641e-06,6.12887036904072e-06
"2796",1.06724380227472e-05,7.09099369338673e-06
"2797",6.70852827085646e-06,4.62434616617321e-06
"2798",5.21453141149797e-06,3.7905301289727e-06
"2799",6.49702249712709e-06,4.62373999908227e-06
"2800",2.16488204439132e-05,1.21909839712024e-05
"2801",3.13710006146737e-05,1.79525048776417e-05
"2802",9.87581813174036e-06,6.47496459917807e-06
"2803",5.88692067042143e-06,4.10890111315406e-06
"2804",2.15347523942651e-05,1.27434963129146e-05
"2805",6.25633140165026e-06,4.35034098674259e-06
"2806",1.81244250501112e-05,1.1112273890922e-05
"2807",1.67574092019047e-05,1.1266030339724e-05
"2808",8.55069613700624e-06,5.63983227488564e-06
"2809",1.53979299032892e-05,9.35883210503899e-06
"2810",3.96653095282032e-06,2.99590514063574e-06
"2811",1.03787553894197e-05,7.22296361646938e-06
"2812",4.24484850001387e-06,3.53434791093059e-06
"2813",1.21134125874787e-05,8.42999022932026e-06
"2814",1.50717375751647e-05,9.71011118373997e-06
"2815",9.04837043078316e-06,5.91282031927781e-06
"2816",2.89903323787118e-05,1.8392996010575e-05
"2817",1.33013402412802e-05,8.02751330622371e-06
"2818",2.71673073973348e-05,1.54821027261089e-05
"2819",6.55406685203991e-06,4.32360927447071e-06
"2820",5.06369077165254e-06,3.76186507572776e-06
"2821",1.30764737073217e-05,8.87633004915748e-06
"2822",1.01293483750372e-05,6.53261820380008e-06
"2823",1.01048838704656e-05,7.07165612106308e-06
"2824",1.43098866706836e-05,9.57060741103366e-06
"2825",3.91153211151351e-06,2.69454745010275e-06
"2826",1.12283615026488e-05,7.69446641246954e-06
"2827",1.35056858555488e-05,8.80037875178703e-06
"2828",5.20285675936797e-06,3.71266623646602e-06
"2829",1.02142965673267e-05,6.89873106457946e-06
"2830",1.791872137557e-05,1.06196471431032e-05
"2831",8.79740586022272e-06,6.07967643758468e-06
"2832",2.4709082944053e-06,1.90247587676667e-06
"2833",1.40293866669827e-05,9.46301586654686e-06
"2834",3.86120155107684e-06,2.97694538069505e-06
"2835",7.66475684070616e-06,5.23873984861332e-06
"2836",6.11064196860405e-06,4.19698934231965e-06
"2837",6.57081830643664e-06,4.26250961485406e-06
"2838",5.91999972510762e-05,3.39806087436957e-05
"2839",1.95031207082613e-05,1.18763501366399e-05
"2840",1.38431440771582e-05,9.0139239597767e-06
"2841",1.74060714306474e-05,1.06328760974959e-05
"2842",2.21267987527766e-05,1.31039179455076e-05
"2843",7.04089511233133e-06,4.62833225922868e-06
"2844",1.38501117807613e-05,8.75633528548315e-06
"2845",3.84022164161199e-06,3.07225650485515e-06
"2846",8.8807727017548e-06,5.90522552931459e-06
"2847",8.32890960208879e-06,5.67970426157494e-06
"2848",7.33568105112465e-06,5.01776421401895e-06
"2849",2.32142476163728e-05,1.53694490748691e-05
"2850",9.9400200051528e-06,6.88411358989643e-06
"2851",8.67503730953659e-06,5.95228367696989e-06
"2852",1.01997883121116e-05,7.12703411335025e-06
"2853",6.88214480833891e-06,4.89250890023586e-06
"2854",6.46576627587514e-06,4.61469226668077e-06
"2855",6.81086772935705e-06,4.51176812587656e-06
"2856",1.03997063828404e-05,6.28406927221803e-06
"2857",2.80404410554523e-05,1.5509853819098e-05
"2858",1.31570806204961e-05,8.40498241294857e-06
"2859",1.6085138119796e-05,9.55800916511295e-06
"2860",1.22803334279083e-05,7.91801463477272e-06
"2861",1.86250014840829e-05,1.20734636560158e-05
"2862",1.41018721815848e-05,9.50433109574747e-06
"2863",4.69293356028409e-06,3.52326345992501e-06
"2864",4.36147230536451e-06,3.28146415493896e-06
"2865",9.59927026660955e-06,6.78460019610981e-06
"2866",9.49729407838817e-06,6.37239914757213e-06
"2867",1.00003287980409e-05,6.80532353041899e-06
"2868",9.78747637901772e-06,6.43402004481964e-06
"2869",1.8219358722913e-05,1.07725893677491e-05
"2870",6.57856924559271e-06,5.05466800725909e-06
"2871",5.93816352357434e-06,4.28632108382137e-06
"2872",8.55230209493129e-06,6.16714486434012e-06
"2873",4.98296768127912e-06,3.17064040785071e-06
"2874",6.09764442269625e-06,4.19856441028824e-06
"2875",8.2840518837483e-06,5.66707547175145e-06
"2876",2.32405693396441e-05,1.37649576505037e-05
"2877",7.94809746003249e-06,5.17984620811261e-06
"2878",1.02859779973274e-05,6.97641216903111e-06
"2879",9.03141859523612e-06,6.13718814888451e-06
"2880",3.2055260519423e-05,2.02243622192933e-05
"2881",3.01882077328054e-06,2.30656129443407e-06
"2882",3.91687461821874e-06,2.98592340496141e-06
"2883",7.10734790896128e-06,4.93796042211905e-06
"2884",1.42455226535199e-05,8.97864586657197e-06
"2885",1.10538726370035e-05,6.82716499173772e-06
"2886",1.70622029018006e-05,1.02851832595102e-05
"2887",1.40785903720962e-05,8.86581295081019e-06
"2888",1.60395471482084e-05,9.33511213719149e-06
"2889",5.56299049727202e-06,3.80714820474045e-06
"2890",2.9705294065627e-05,1.77137426621119e-05
"2891",2.45814629966692e-05,1.49180062980955e-05
"2892",6.61458541954377e-06,4.59027185030399e-06
"2893",1.01446601028558e-05,6.89600938023282e-06
"2894",3.72942594152957e-06,2.68169971564014e-06
"2895",9.22117589533576e-06,6.31268527522019e-06
"2896",1.21414940968484e-05,7.97043116389408e-06
"2897",7.72477422062194e-06,5.26381896526924e-06
"2898",2.69038552007525e-05,1.59818786411718e-05
"2899",1.10078321771934e-05,7.31962508825349e-06
"2900",1.73379249959205e-05,1.15961839287861e-05
"2901",4.9419623534606e-06,3.45590589624918e-06
"2902",1.2381679198922e-05,8.14017627677816e-06
"2903",1.62156212602092e-05,1.07716095195195e-05
"2904",3.20790123303559e-05,1.92915256726152e-05
"2905",5.38158071915639e-06,3.69725976000015e-06
"2906",2.00711968695992e-05,1.16316397692158e-05
"2907",6.43210532829956e-06,4.30683402465876e-06
"2908",6.85270029494669e-06,4.6583885300048e-06
"2909",6.73610826809671e-06,4.95681376237792e-06
"2910",6.55638232051364e-06,4.63631754192219e-06
"2911",4.7345238097657e-06,3.37400112952892e-06
"2912",3.84906849888309e-05,2.24594604956509e-05
"2913",6.95797117931462e-06,5.19390431043661e-06
"2914",6.9420233713665e-06,4.43905946238333e-06
"2915",2.07654133731235e-06,1.69557085998177e-06
"2916",2.61450171515052e-05,1.64426700345283e-05
"2917",1.23656510855949e-05,7.51418052237177e-06
"2918",1.14008007121032e-05,7.93137421517362e-06
"2919",8.30841625988171e-06,5.47589099704306e-06
"2920",5.63523625000114e-06,4.09144788217249e-06
"2921",1.37983586957087e-05,8.79761178909796e-06
"2922",2.50621736113381e-05,1.54736731304389e-05
"2923",5.39007204604765e-06,3.76337115888291e-06
"2924",1.84889883071289e-05,1.19790624648124e-05
"2925",7.60632609275878e-06,5.44383616265879e-06
"2926",8.19774092531206e-06,5.67235155204625e-06
"2927",1.16818460225034e-05,7.58077951261235e-06
"2928",8.06965119386313e-06,5.39205641629295e-06
"2929",9.19024774904901e-06,6.22906143659248e-06
"2930",2.19147571049187e-05,1.33256318863163e-05
"2931",1.03991202024093e-05,6.58299715329566e-06
"2932",1.18448670446339e-05,7.98588601225622e-06
"2933",3.0253364057315e-06,2.30568385257226e-06
"2934",7.50253136909104e-06,5.25689132199087e-06
"2935",8.56591900171013e-06,5.85813318725068e-06
"2936",9.22223768944393e-06,6.52209014972133e-06
"2937",1.29148715414003e-05,8.81251957443436e-06
"2938",1.48059111696162e-05,9.3255477223791e-06
"2939",1.02467910285479e-05,7.41355785503886e-06
"2940",1.62681890856023e-05,9.94700637947274e-06
"2941",1.60778146232836e-05,9.90483810669276e-06
"2942",7.87261806626938e-06,5.31395359444851e-06
"2943",4.32625821547708e-06,3.25325101187111e-06
"2944",1.00005607044423e-05,6.33380336301775e-06
"2945",3.37996851525056e-06,2.41379224828887e-06
"2946",1.50504785461019e-05,9.79923172735438e-06
"2947",1.0388862171997e-05,7.10346511266956e-06
"2948",1.91347238440778e-05,1.14310036096527e-05
"2949",2.13117863776503e-05,1.30524313720435e-05
"2950",2.95215034411582e-06,2.25750899132279e-06
"2951",1.254131308502e-05,8.28768985648079e-06
"2952",6.45165153050183e-06,4.27693678613744e-06
"2953",3.43502234090571e-05,1.909431901951e-05
"2954",4.49814959267307e-06,3.25557764940959e-06
"2955",1.30425519953608e-05,8.52091769982357e-06
"2956",6.59785130457288e-06,4.50082712674579e-06
"2957",1.17806771800536e-05,7.98069947980251e-06
"2958",1.01548456250291e-05,6.8945780038744e-06
"2959",8.65363754919929e-06,5.54658290454494e-06
"2960",3.82997654136295e-06,2.92690875079851e-06
"2961",9.35104678530957e-06,6.22987754188521e-06
"2962",1.08501797746875e-05,7.07059166771204e-06
"2963",7.51022794694648e-06,5.61514110662473e-06
"2964",1.3014448818226e-05,8.35876434959214e-06
"2965",1.639313195221e-05,9.85112019715921e-06
"2966",2.78954812169756e-05,1.59790625451512e-05
"2967",2.24332202738217e-05,1.46898739661426e-05
"2968",1.17073696624384e-05,7.40344759209888e-06
"2969",1.31697142138927e-05,8.55345831679544e-06
"2970",2.30486172975052e-05,1.52876763239167e-05
"2971",2.82351613161044e-06,2.21015399333195e-06
"2972",7.1326327220314e-06,4.93632206890081e-06
"2973",5.89636525381649e-06,3.83465390273275e-06
"2974",1.0732760680233e-05,7.80109652468422e-06
"2975",1.53933876142513e-05,9.93277996814832e-06
"2976",5.05861058764138e-06,3.46835546515055e-06
"2977",2.58953139646862e-06,1.86563044594124e-06
"2978",8.59762991201696e-06,5.6335179447109e-06
"2979",3.60873336087966e-05,2.09176904105414e-05
"2980",1.34854168627573e-05,8.5882710630461e-06
"2981",3.16707801322803e-06,2.41598659131851e-06
"2982",1.62090671210453e-05,1.05297761228399e-05
"2983",8.82249581496203e-06,6.34311631844397e-06
"2984",9.16019804765239e-06,6.24320331135009e-06
"2985",7.51410200881662e-06,4.98200297832825e-06
"2986",5.3643251552855e-05,2.97215768499732e-05
"2987",5.96797576659606e-06,4.15274563028253e-06
"2988",1.33555347624543e-05,8.43970706778011e-06
"2989",8.35840634291071e-06,5.3692594771148e-06
"2990",1.70619423984682e-05,1.08353282338379e-05
"2991",3.8247794158712e-06,2.9051510249299e-06
"2992",1.78703355977418e-05,1.08465001255761e-05
"2993",3.93929911914132e-05,2.17387662104262e-05
"2994",9.82958337503455e-06,6.75197176531661e-06
"2995",8.36172414021285e-06,5.84189409298622e-06
"2996",6.16799272938484e-06,4.01434225184624e-06
"2997",1.21367883183521e-05,7.87501581685566e-06
"2998",3.5806620008921e-06,2.67898120835133e-06
"2999",1.71818545122312e-05,9.79518061743956e-06
"3000",9.51868207953629e-06,5.82351522004894e-06
"3001",8.27186845546447e-06,5.76590346664198e-06
"3002",6.83171853092966e-06,4.63669330029934e-06
"3003",3.50260454894187e-06,2.55049880829661e-06
"3004",2.67906000700907e-05,1.66986860924301e-05
"3005",1.27890265811236e-05,7.55730777155836e-06
"3006",6.45363510423357e-06,4.5664956308965e-06
"3007",5.97681476728703e-06,4.53743976800096e-06
"3008",1.32428227745219e-05,8.70003440763315e-06
"3009",5.22678291023611e-06,3.99466991082756e-06
"3010",4.23521308818752e-06,3.15524839104405e-06
"3011",1.55082917639319e-05,1.06172041257937e-05
"3012",8.49223006162877e-06,5.78238332443328e-06
"3013",2.09598597712198e-05,1.26630690662221e-05
"3014",3.15516475794782e-06,2.48458819301333e-06
"3015",7.33592339036613e-06,4.95866476386167e-06
"3016",1.62762129348512e-05,1.06292564920949e-05
"3017",1.91743432419905e-05,1.20082376157731e-05
"3018",1.61228563091436e-05,8.85116913131885e-06
"3019",1.41767785864134e-05,9.13768238814394e-06
"3020",1.31257608625292e-05,8.05319131880418e-06
"3021",9.95700541077301e-06,6.59440879603662e-06
"3022",7.85719009803063e-06,5.83703176914369e-06
"3023",6.9910225945268e-06,4.95878619709697e-06
"3024",2.88615010002706e-05,1.68039414202382e-05
"3025",8.44135261366241e-06,5.62265332031373e-06
"3026",2.0815899901585e-05,1.27732898394525e-05
"3027",1.91615841795266e-05,1.12312264268317e-05
"3028",1.93699927782954e-05,1.1785403909328e-05
"3029",2.37511823723038e-05,1.4228594215642e-05
"3030",1.36693733709668e-05,8.4058171820762e-06
"3031",4.7264880243122e-06,3.45609379962439e-06
"3032",2.09347644126683e-05,1.22330327164978e-05
"3033",8.79382094675156e-06,5.96114730871055e-06
"3034",1.25225528391099e-05,8.28581734545408e-06
"3035",1.06320129982843e-05,6.9465457938978e-06
"3036",1.00376683414778e-05,6.61471923426879e-06
"3037",1.20183907847265e-05,7.722835293921e-06
"3038",6.18099598796136e-06,4.04644525230044e-06
"3039",6.16833656515975e-06,4.62647659165211e-06
"3040",3.80719107231162e-06,2.83096226741951e-06
"3041",6.84336101702249e-06,4.66430806154181e-06
"3042",1.25765458033257e-05,8.04021166704654e-06
"3043",7.29832594108351e-06,5.2778480938084e-06
"3044",1.14087965067181e-05,6.82139893953801e-06
"3045",1.00299903131187e-05,6.58818474219776e-06
"3046",9.4082579273161e-06,6.29936810914278e-06
"3047",4.7519569940037e-06,3.3133401785203e-06
"3048",6.13059391956718e-06,3.93618167978574e-06
"3049",2.95175420657393e-06,2.35345559808656e-06
"3050",1.28770200144667e-05,7.9801211575193e-06
"3051",2.32094893418368e-05,1.42395005095126e-05
"3052",2.25113227511986e-06,1.79313089564859e-06
"3053",1.95399731153113e-05,1.34369371929036e-05
"3054",1.53271195497578e-05,9.79364860625149e-06
"3055",2.3574266687366e-05,1.45632381056049e-05
"3056",9.93537954159088e-06,6.79025346785997e-06
"3057",1.49434527275868e-05,1.00300628724337e-05
"3058",1.75099755328847e-05,1.05271798799811e-05
"3059",1.00505238218546e-05,6.57859825889941e-06
"3060",7.4001563948839e-06,5.09520915326596e-06
"3061",8.16084523307794e-06,5.56681123526856e-06
"3062",1.66269057336409e-05,1.00958294292303e-05
"3063",4.22314615399934e-06,3.2514901940586e-06
"3064",1.41181380795495e-05,8.63846636339935e-06
"3065",6.99010894355293e-06,4.67690729764811e-06
"3066",5.58002380292353e-06,3.99587303209585e-06
"3067",1.35412707746979e-05,8.98392026350263e-06
"3068",4.91076790504576e-06,3.62637593819393e-06
"3069",1.92354495141972e-06,1.58018545911139e-06
"3070",6.42079816674065e-06,4.60896088909516e-06
"3071",7.739857502725e-06,5.50037682443946e-06
"3072",2.0453907792472e-05,1.25574974208236e-05
"3073",4.02467123208061e-06,3.02718879948975e-06
"3074",1.17094274402733e-05,7.69968969738481e-06
"3075",1.12852082492218e-05,7.67206558944821e-06
"3076",9.32844304772636e-06,6.20545720536172e-06
"3077",1.88756445971406e-05,1.22940359341936e-05
"3078",4.31749452746154e-06,3.35496927615795e-06
"3079",3.59971941642473e-06,2.78942538449896e-06
"3080",1.41553152468979e-05,8.79824594138202e-06
"3081",9.88565094058058e-06,6.32707435058337e-06
"3082",5.86472154897681e-06,3.86868939232669e-06
"3083",1.67617209228732e-05,1.01545781671881e-05
"3084",4.66264754450987e-06,3.21973146933268e-06
"3085",9.14323935560723e-06,6.30256263914099e-06
"3086",5.30054938139652e-06,3.87810829457983e-06
"3087",1.84412016202145e-05,1.14674197360176e-05
"3088",9.87864774175517e-06,7.02899191017393e-06
"3089",8.0651239890702e-06,5.69963071156694e-06
"3090",6.57682489035884e-06,4.29276187023674e-06
"3091",2.34476412877803e-05,1.41701490292595e-05
"3092",1.80299492193741e-05,1.16786416745685e-05
"3093",4.38094443608672e-06,3.28768704701824e-06
"3094",8.43656048805756e-06,5.87313403826669e-06
"3095",8.12370944442807e-06,5.60026066852031e-06
"3096",2.49373630946531e-05,1.36019207048916e-05
"3097",1.88787063311844e-05,1.2468040330703e-05
"3098",6.58191077265171e-06,4.54455825480502e-06
"3099",1.88976271263731e-05,1.15170331424642e-05
"3100",1.89561233558699e-05,1.20869044568244e-05
"3101",7.95565701293739e-06,5.37107262479292e-06
"3102",9.5025276037203e-06,6.34386558257486e-06
"3103",8.04312661617093e-06,5.70203104533255e-06
"3104",1.41344648835742e-05,9.23601058585944e-06
"3105",1.10758441115043e-05,7.2815385661267e-06
"3106",5.24251974725219e-06,3.75315724235914e-06
"3107",8.68690775546633e-06,5.75380040665972e-06
"3108",2.31956792248698e-05,1.39990027902233e-05
"3109",1.72797271850485e-05,1.07035590768881e-05
"3110",5.95482248040533e-06,4.16175834807412e-06
"3111",6.44801342816059e-06,4.50434826157121e-06
"3112",1.0276159594706e-05,7.14210198483847e-06
"3113",1.05531591878974e-05,7.24482164270132e-06
"3114",4.61859270567242e-06,3.31923348451502e-06
"3115",8.20739986252536e-06,5.24711488082142e-06
"3116",3.91313240756165e-06,2.87382153895376e-06
"3117",2.52048276646085e-05,1.51543052480207e-05
"3118",9.79369343449225e-06,6.83975841055751e-06
"3119",1.28255743726427e-05,8.22438450651874e-06
"3120",5.34241827699939e-06,3.7146887974142e-06
"3121",6.64587643211572e-06,4.34735000749776e-06
"3122",1.49603370378475e-05,9.53551310488343e-06
"3123",1.40416003373051e-05,9.29558337707694e-06
"3124",9.69707295736155e-06,6.54460829163689e-06
"3125",5.11207097844976e-06,3.37112912330733e-06
"3126",1.12497402086996e-05,7.31714039144981e-06
"3127",2.61156725491699e-05,1.61820191541229e-05
"3128",5.36396648724404e-06,3.87527365746027e-06
"3129",8.3431017710192e-06,5.52224848182163e-06
"3130",1.35071529800082e-05,9.08260947849026e-06
"3131",5.70048075296262e-06,4.16538052071617e-06
"3132",4.56311248399999e-06,3.43419255636137e-06
"3133",5.27883836106173e-06,3.92403977935208e-06
"3134",1.77469625493065e-05,1.14392988721339e-05
"3135",7.76454519702264e-06,5.38051075589419e-06
"3136",4.48797356329693e-06,3.36045502336703e-06
"3137",2.6585540412428e-05,1.60059037117984e-05
"3138",1.43678604108848e-05,8.62353932861018e-06
"3139",1.12619717309145e-05,7.49614774889359e-06
"3140",2.074846798589e-05,1.312297191837e-05
"3141",2.91900579768449e-06,2.28704286187345e-06
"3142",4.02952185285467e-06,2.9240477938309e-06
"3143",2.78214832982427e-05,1.53672028593493e-05
"3144",2.1637723621585e-05,1.2733737589754e-05
"3145",1.12123012598873e-05,7.87798253657497e-06
"3146",1.21386298493063e-05,8.23782046365917e-06
"3147",2.19784154402926e-06,1.71619117427352e-06
"3148",6.99529681932726e-06,4.68688151516442e-06
"3149",3.6119753786319e-06,2.75002587921287e-06
"3150",2.53578504901591e-05,1.46421807533453e-05
"3151",1.28811987944543e-05,7.88689557810952e-06
"3152",1.50139246724947e-05,1.00249295726908e-05
"3153",1.3528443195373e-05,8.61845180404195e-06
"3154",9.68663550245112e-06,6.03755815640881e-06
"3155",2.84401948789048e-05,1.72768577797075e-05
"3156",2.54731490711132e-05,1.61708374727202e-05
"3157",1.14214436297357e-05,6.76922382077612e-06
"3158",1.63087938378263e-05,1.02580813162353e-05
"3159",7.63626684081756e-06,5.39504396397869e-06
"3160",2.74517564606899e-05,1.71535160706199e-05
"3161",5.47168976554996e-06,3.86777715852217e-06
"3162",8.62736754265071e-06,5.83040414066714e-06
"3163",9.64370950500768e-06,6.55057794816245e-06
"3164",2.31412881280162e-05,1.32065048297557e-05
"3165",2.90876216252778e-05,1.68465101564817e-05
"3166",1.43021286492959e-05,9.53257285135251e-06
"3167",4.28292537740855e-06,3.23652996604056e-06
"3168",9.18051290816637e-06,6.50225011786889e-06
"3169",1.06012552586424e-05,6.93591678980394e-06
"3170",1.0892314576781e-05,7.91558494121009e-06
"3171",6.92440284800186e-06,4.52334084533201e-06
"3172",1.34167809124696e-05,8.84422509556582e-06
"3173",3.57367922825534e-06,2.65183669403892e-06
"3174",2.2597241330646e-05,1.3722293615421e-05
"3175",9.03020123324242e-06,5.89450247317772e-06
"3176",1.56990678598499e-05,9.74431709434619e-06
"3177",1.33512513643503e-05,8.47281967483165e-06
"3178",1.35051842413296e-05,7.9678977437265e-06
"3179",1.59066324694021e-05,1.05859351297475e-05
"3180",7.06326044487579e-06,5.01654714610777e-06
"3181",8.36440526586574e-06,5.48298079575994e-06
"3182",6.75315044192233e-06,4.36063835480115e-06
"3183",5.60900066632975e-06,3.87247084366805e-06
"3184",5.01534466095435e-06,3.6676470001276e-06
"3185",5.37228452878747e-06,3.81755192534199e-06
"3186",1.00774635345927e-05,7.05741319266226e-06
"3187",7.22966778075478e-06,5.31425134352286e-06
"3188",1.84300086819085e-05,1.13432194095579e-05
"3189",1.11923704871288e-05,7.34940393520849e-06
"3190",7.86850277960377e-06,5.57147730659315e-06
"3191",8.94027284848127e-06,5.65358620929702e-06
"3192",7.15134628772881e-06,4.97647272356111e-06
"3193",1.27917005760122e-05,8.4905885327698e-06
"3194",9.11214979731754e-06,6.49918310666127e-06
"3195",5.61770982150096e-05,3.26768099751013e-05
"3196",4.86010023994254e-06,3.28501162342631e-06
"3197",4.43612285402449e-06,3.1608793831594e-06
"3198",4.07752017976026e-06,2.80185220292951e-06
"3199",4.30789903380043e-06,3.17362723901638e-06
"3200",1.382776989565e-05,9.07270468178307e-06
"3201",1.23560407146987e-05,8.08434729742928e-06
"3202",5.13366693639535e-06,3.61092376492697e-06
"3203",3.58592388968881e-05,2.33403902956107e-05
"3204",6.04251754356578e-06,4.44689837824988e-06
"3205",7.83673846302829e-06,6.08967343649785e-06
"3206",2.69141971554032e-05,1.70517868552698e-05
"3207",3.47856039898483e-05,2.12674916114583e-05
"3208",4.20909676508771e-06,3.07100260940579e-06
"3209",6.11201340428123e-06,4.2535417751805e-06
"3210",1.0112608664954e-05,7.03840500892803e-06
"3211",1.40722713132269e-05,8.67519414487341e-06
"3212",1.66751164506189e-05,1.11343691763125e-05
"3213",4.58639709943557e-06,3.27769743359986e-06
"3214",1.44099835748534e-05,9.25951552161568e-06
"3215",1.16993396364699e-05,7.91267819601055e-06
"3216",9.01478086673319e-06,5.09077835144636e-06
"3217",5.44892870552668e-06,3.93370455900359e-06
"3218",1.14849177949764e-05,6.88166642294521e-06
"3219",1.67046005366435e-05,9.88166646997218e-06
"3220",5.18897826571959e-06,3.78044890053116e-06
"3221",5.7528405766516e-06,4.00930959968893e-06
"3222",1.2234510128322e-05,7.74935382615711e-06
"3223",1.3989909605309e-05,8.95529673245093e-06
"3224",1.69537996895611e-05,1.19614901463233e-05
"3225",5.58964988562917e-06,4.00423778926293e-06
"3226",1.05803977600037e-05,6.95317093528704e-06
"3227",1.18513945793259e-05,7.45526621755827e-06
"3228",1.35517964614204e-05,8.68759450644259e-06
"3229",8.81484432379573e-06,6.00384061208705e-06
"3230",1.78319614256285e-05,1.16050267320604e-05
"3231",1.53172583262314e-05,9.42440992373466e-06
"3232",1.65668114966597e-05,1.02426716153058e-05
"3233",1.11116048551612e-05,7.31784555123029e-06
"3234",1.09185315481607e-05,7.19686990580226e-06
"3235",2.1427746037629e-05,1.36397301452972e-05
"3236",1.0172202339756e-05,6.62283200439752e-06
"3237",1.67292185059361e-05,1.11894698372729e-05
"3238",5.94904098119615e-06,4.07301685249802e-06
"3239",6.84766405872769e-06,5.14179955871778e-06
"3240",2.02624018468321e-06,1.63978210248532e-06
"3241",1.33422777899679e-05,9.14800729107338e-06
"3242",2.77397653383952e-05,1.71855727525349e-05
"3243",5.21227920982965e-06,3.63021014226729e-06
"3244",1.55070832603542e-05,9.43566892095565e-06
"3245",3.9740262897524e-06,2.94015378515582e-06
"3246",2.24352582940704e-05,1.39412550755832e-05
"3247",5.62874234214771e-06,3.79784819450308e-06
"3248",3.52764980365987e-06,2.70679779452717e-06
"3249",8.96678576176175e-06,6.2328133709685e-06
"3250",1.53734912522952e-05,1.01532418132355e-05
"3251",4.5163671642452e-06,3.12473151307085e-06
"3252",3.24294468009481e-06,2.43131805175108e-06
"3253",1.71152609598967e-05,1.06271395712547e-05
